Time(s),Desired_X(m),Desired_Y(m),Desired_Theta(rad),Actual_X(m),Actual_Y(m),Actual_Theta(rad)
8.410597085952759,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
8.51072359085083,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
8.610774517059326,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
8.71083116531372,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
8.810960531234741,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
8.911083698272705,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
9.011221647262573,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
9.11135220527649,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
9.211492538452148,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
9.311622858047485,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
9.411756753921509,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
9.51189374923706,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
9.612021684646606,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
9.712117671966553,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
9.812222719192505,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
9.912345886230469,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
10.012425422668457,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
10.112472772598267,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
10.21260690689087,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
10.312766075134277,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
10.412907600402832,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
10.51304316520691,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
10.613163471221924,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
10.71329641342163,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
10.813409566879272,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
10.913654088973999,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
11.013857364654541,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
11.11396861076355,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
11.213984489440918,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
11.314087152481079,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
11.414265394210815,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
11.51436185836792,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
11.614484548568726,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
11.714679718017578,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
11.814777135848999,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
11.914914608001709,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
12.01504635810852,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
12.115152597427368,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
12.21529483795166,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
12.31548523902893,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
12.415634155273438,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
12.515752077102661,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
12.615851640701294,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
12.715986967086792,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
12.816094636917114,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
12.91619348526001,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
13.01629638671875,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
13.116471767425537,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
13.21665358543396,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
13.316812992095947,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
13.416959524154663,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
13.517156600952148,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
13.61725401878357,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
13.717347860336304,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
13.8174409866333,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
13.917539119720459,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
14.01766848564148,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
14.11779522895813,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
14.217899799346924,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
14.318000555038452,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
14.418102025985718,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
14.518216371536255,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
14.618316650390625,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
14.718415021896362,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
14.818516254425049,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
14.918620109558105,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
15.018716812133789,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
15.11884880065918,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
15.218982458114624,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
15.319078922271729,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
15.419182538986206,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
15.519285202026367,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
15.619387149810791,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
15.719487190246582,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
15.819593667984009,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
15.919684886932373,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
16.019798755645752,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
16.119900226593018,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
16.21999168395996,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
16.320170640945435,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
16.420255422592163,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
16.520352363586426,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
16.620449542999268,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
16.72055721282959,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
16.82067632675171,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
16.920777320861816,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
17.020896911621094,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
17.120986700057983,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
17.221090078353882,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
17.321210622787476,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
17.421303749084473,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
17.52147912979126,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
17.62161087989807,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
17.721758127212524,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
17.82187032699585,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
17.921987056732178,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
18.022125005722046,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
18.122233867645264,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
18.22257375717163,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
18.322654247283936,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
18.422776699066162,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
18.522793292999268,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
18.622926473617554,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
18.723018884658813,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
18.823137044906616,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.063516,1.528384825971434
18.923251628875732,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.005146,-0.065758,1.2953833708301914
19.023359060287476,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.005146,-0.065758,1.2953833708301914
19.123443365097046,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.005146,-0.065758,1.2953833708301914
19.22356605529785,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.059033,1.282817000215832
19.323652505874634,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.008822,-0.060527,1.2814207368142365
19.423753023147583,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.009557,-0.060527,1.2662363723218861
19.523853063583374,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.008822,-0.061275,1.2657127735462879
19.62406587600708,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.008822,-0.060527,1.365022007984765
19.724170207977295,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.009557,-0.061275,1.306902543893354
19.82426881790161,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.009557,-0.061275,1.33273341682287
19.924447774887085,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.062022,1.3644984092091668
20.02455472946167,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.062769,1.3384930033544513
20.12465500831604,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.062769,1.3554226970987964
20.22478151321411,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.062769,1.3674654689375572
20.32484483718872,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.010292,-0.062769,1.3390166021300496
20.42498207092285,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.009557,-0.062769,1.3257520998148926
20.525038480758667,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.009557,-0.062022,1.3374458058032546
20.625144481658936,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.009557,-0.062769,1.3269738302912886
20.725245714187622,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.009557,-0.062022,1.3215633096101063
20.825388193130493,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.009557,-0.062022,1.3215633096101063
20.925503969192505,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.009557,-0.062022,1.3805554383275147
21.025654077529907,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.009557,-0.062022,1.3786355761503208
21.12576198577881,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.008822,-0.062769,1.3002702927357754
21.225850582122803,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.009557,-0.062022,1.3829988992803066
21.326204776763916,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.009557,-0.062022,1.3299408900196792
21.426304578781128,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.009557,-0.062022,1.3939944735678709
21.526392936706543,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.009557,-0.060527,1.4243632025525723
21.626511812210083,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.009557,-0.059033,1.3669418701619587
21.726624250411987,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.009557,-0.058286,1.4920819775299525
21.82672142982483,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.009557,-0.056791,1.4095279039106205
21.92684054374695,0.010000000000000085,-0.04999999999999278,1.5707963267937055,0.009557,-0.055297,1.4791665410651942
22.02700161933899,0.009994822064914187,-0.048922531503027084,1.5805616385210715,0.008822,-0.053802,1.4301227890841537
22.127082109451294,0.009968922082630945,-0.04742078636199189,1.5958837491003144,0.008822,-0.052308,1.40970243683582
22.227182149887085,0.009912976623315143,-0.04579911818011487,1.6152244917867207,0.009557,-0.050813,1.3604841519295798
22.32733130455017,0.00983068658509859,-0.04429771543501665,1.636463923494299,0.009557,-0.049319,1.3905038150638824
22.42734980583191,0.009698027135089464,-0.04262885885905212,1.664675266268345,0.009557,-0.047824,1.555262896452147
22.52748441696167,0.009528180990255389,-0.04108076222158182,1.6965006318386466,0.009557,-0.04633,1.4905111812031575
22.627622604370117,0.009321964637424254,-0.039649427438096005,1.732449688698676,0.009557,-0.044835,1.5386822685582007
22.727721691131592,0.009080231910549495,-0.038330702371246056,1.7730780603661593,0.009557,-0.043341,1.620887276327134
22.82782244682312,0.00874452783856681,-0.03689081113795599,1.8288300210102633,0.009557,-0.041846,1.628741257961108
22.927953720092773,0.008493817071756555,-0.036013733722693925,1.870697884709768,0.008822,-0.041099,1.6821483330721347
23.02806568145752,0.00800496632412389,-0.03463030029765217,1.9538659794323299,0.008822,-0.039604,1.64968520898504
23.128177404403687,0.007371272131246476,-0.033270768406015686,2.065081722937751,0.008822,-0.03811,1.6172220848979457
23.22826910018921,0.006473029552403304,-0.0318739667954633,2.2264884689904783,0.008086,-0.036615,1.7413149947147424
23.328370571136475,0.00598225712110163,-0.03128986936206065,2.3139058120545974,0.008086,-0.035868,1.793849405199772
23.42847180366516,0.005142993387680679,-0.03049693076070028,2.4565399568031476,0.007351,-0.035121,1.7856463577153987
23.528605222702026,0.004124824683039209,-0.0297887315411692,2.6095427726084828,0.007351,-0.033626,1.8727382873899157
23.628710985183716,0.00303545637564927,-0.029243760309085376,2.7416596454534345,0.006616,-0.032879,1.9755381803323815
23.728808164596558,0.0020136166441743894,-0.0288692978995573,2.834684428014303,0.005881,-0.032132,2.1605430810437807
23.828941583633423,0.0008492809615002573,-0.02854976591428113,2.907836451482833,0.005146,-0.031385,2.1701423919297493
23.929073095321655,0.0008492809615002573,-0.02854976591428113,2.907836451482833,0.005146,-0.031385,2.20382724649324
24.02917242050171,0.00026025216096681473,-0.02841793886525917,2.9339263010374874,0.004411,-0.031385,2.303834612632515
24.12928318977356,-0.0007397586429497059,-0.028224459446258135,2.9643380054554047,0.003676,-0.030637,2.3068016723609053
24.22937774658203,-0.001552146969947389,-0.02808523982002144,2.977855517007307,0.002941,-0.030637,2.3132593905932843
24.32950258255005,-0.002166287501421363,-0.027985384690799437,2.9821523047368017,0.002205,-0.030637,2.441366557689668
24.429628372192383,-0.0027828989867820916,-0.027886333095906487,2.9817029281226697,0.00147,-0.030637,2.469989957422375
24.52980089187622,-0.0034004716397960837,-0.027785386603183172,2.976686440538417,0.000735,-0.030637,2.3863886862518466
24.62989044189453,-0.0034004716397960837,-0.027785386603183172,2.976686440538417,0.000735,-0.030637,2.3781856387674734
24.7299907207489,-0.0034004716397960837,-0.027785386603183172,2.976686440538417,0.000735,-0.030637,2.3371704013456065
24.83009958267212,-0.0042228005291307874,-0.027643344464184053,2.963113895599961,0.0,-0.030637,2.3802800338698664
24.930174112319946,-0.007042451695641349,-0.026999845661267497,2.8553996627793636,-0.002205,-0.028396,2.594431933089571
