Time(s),Current_Coil_1(A),Current_Coil_2(A),Current_Coil_3(A),Current_Coil_4(A),Current_Coil_5(A),Current_Coil_6(A),Current_Coil_7(A),Current_Coil_8(A),Current_Coil_9(A),Current_Coil_10(A)
0.0,-7.186896028366051,-6.602474760585031,6.8605695797967465,7.439968438832544,7.5304675777769425,-7.577093230294781,0.4007618423709145,-1.574640409631556,1.208229069022739,-0.49159567083433825
0.025,-7.186896028382167,-6.602474760591047,6.860569579827602,7.439968438841852,7.5304675777758145,-7.577093230303109,0.40076184239767326,-1.5746404096228837,1.2082290690223767,-0.49159567082948313
0.05,-7.186896028378621,-6.60247476059114,6.86056957981379,7.439968438839007,7.53046757778016,-7.577093230299939,0.4007618424150788,-1.5746404096147755,1.2082290690332849,-0.4915956708277454
0.07500000000000001,-7.186896028384382,-6.60247476059333,6.860569579822061,7.439968438841818,7.530467577781704,-7.577093230302354,0.4007618424225436,-1.5746404096113364,1.2082290690332083,-0.4915956708355274
0.1,-7.186896028381414,-6.602474760591901,6.860569579810486,7.439968438838827,7.5304675777857,-7.5770932302998695,0.4007618424269166,-1.5746404096079658,1.2082290690384097,-0.49159567084585953
0.125,-6.920150709840868,-3.4796575995732475,9.19696512705912,6.677523723283339,4.379793540812536,-9.78155324608803,-0.010282655842147269,-1.0748555908004602,1.4676726339761481,-0.4774198187021891
0.15000000000000002,-6.920150709830819,-3.479657599528683,9.196965127056746,6.677523723261864,4.379793540800198,-9.781553246092887,-0.010282655843257818,-1.0748555908139732,1.4676726339735071,-0.4774198187201627
0.17500000000000002,-6.920150709837554,-3.479657599537284,9.196965127059297,6.677523723261125,4.379793540799247,-9.781553246091397,-0.01028265585754616,-1.0748555908147852,1.4676726339711899,-0.47741981874263895
0.2,-6.9201507098372455,-3.4796575995300216,9.196965127055602,6.677523723253579,4.379793540795682,-9.781553246090843,-0.01028265585159063,-1.074855590813793,1.4676726339761423,-0.477419818749827
0.225,-6.920150709844043,-3.4796575995408907,9.196965127057613,6.67752372325441,4.379793540795709,-9.78155324608933,-0.010282655849455246,-1.074855590808701,1.467672633979812,-0.47741981875790407
0.25,-6.920150709843497,-3.479657599533811,9.196965127053357,6.677523723246845,4.379793540792257,-9.78155324608861,-0.010282655844824606,-1.0748555908080275,1.467672633984481,-0.47741981876583445
0.275,-6.9201507098504695,-3.479657599544337,9.196965127056037,6.677523723247716,4.379793540792099,-9.781553246087368,-0.010282655842674859,-1.0748555908030897,1.467672633987876,-0.47741981877412465
0.30000000000000004,-5.974882072044114,-0.015321516962067641,10.634148845663555,5.262389568102768,0.8013153314913938,-11.027904532635256,-0.4225224581802855,-0.4720814362894915,1.5817066222653404,-0.41146149705623214
0.325,-5.974882072046062,-0.015321516952882985,10.634148845659258,5.262389568092229,0.8013153314892069,-11.027904532634784,-0.4225224581880919,-0.4720814362937754,1.5817066222634326,-0.41146149707630003
0.35000000000000003,-5.974882072054368,-0.015321516963556573,10.634148845661544,5.2623895680927975,0.801315331491275,-11.027904532633762,-0.42252245818634376,-0.472081436289468,1.5817066222646106,-0.4114614970830822
0.375,-5.974882072056236,-0.01532151695639218,10.634148845655279,5.262389568082678,0.8013153314897532,-11.027904532632759,-0.42252245818059475,-0.4720814362885406,1.5817066222685408,-0.41146149709259827
0.4,-5.974882072064688,-0.015321516966682323,10.63414884565823,5.262389568083279,0.8013153314915957,-11.027904532632025,-0.42252245817844847,-0.4720814362842774,1.5817066222695995,-0.4114614970993344
0.42500000000000004,-5.974882072066305,-0.015321516959950201,10.6341488456513,5.262389568073265,0.8013153314902222,-11.027904532630837,-0.42252245817296286,-0.47208143628324095,1.5817066222737053,-0.41146149710871033
0.45,-5.974882072074879,-0.015321516969799304,10.634148845654888,5.262389568073862,0.8013153314918293,-11.027904532630386,-0.422522458170545,-0.4720814362790783,1.5817066222746026,-0.41146149711550767
0.47500000000000003,-5.974882072076275,-0.015321516963530837,10.634148845647344,5.262389568063977,0.8013153314906071,-11.027904532629021,-0.4225224581653606,-0.47208143627793975,1.5817066222788556,-0.4114614971247734
0.5,-5.974882072084943,-0.015321516972912062,10.634148845651515,5.262389568064548,0.8013153314919803,-11.02790453262884,-0.4225224581626781,-0.47208143627388366,1.5817066222796052,-0.411461497131629
0.525,-4.443619597180987,3.451420130539367,11.031439176061653,3.3330891644964638,-2.8546806676989935,-11.194145544699058,-0.7956046533069933,0.17467831138323395,1.5391685915533293,-0.30017717156418783
0.55,-4.443619597200521,3.4514201305142533,11.031439176089988,3.333089164513263,-2.8546806676950762,-11.194145544704606,-0.7956046533222343,0.17467831138944895,1.539168591539852,-0.3001771715809137
0.5750000000000001,-4.443619597197384,3.451420130524751,11.031439176080397,3.3330891645068634,-2.854680667694083,-11.194145544705874,-0.795604653337441,0.17467831139396822,1.5391685915353044,-0.30017717160317403
0.6000000000000001,-4.443619597204614,3.4514201305192844,11.0314391760878,3.333089164510859,-2.8546806676919436,-11.194145544709258,-0.7956046533349264,0.1746783114046107,1.5391685915332962,-0.30017717160996776
0.625,-4.443619597201399,3.4514201305275045,11.031439176076237,3.333089164504983,-2.854680667690282,-11.194145544709885,-0.795604653333088,0.17467831141521042,1.5391685915359397,-0.30017717161871754
0.65,-4.44361959720863,3.4514201305224677,11.031439176083925,3.3330891645088503,-2.8546806676883265,-11.194145544713397,-0.7956046533306401,0.17467831142564172,1.539168591533786,-0.30017717162573965
0.675,-4.443619597205398,3.451420130530283,11.03143917607215,3.3330891645030873,-2.854680667686582,-11.194145544713898,-0.7956046533290501,0.17467831143626159,1.5391685915364766,-0.3001771716344986
0.7000000000000001,-4.443619597212622,3.4514201305256034,11.031439176080053,3.3330891645068417,-2.854680667684783,-11.19414554471751,-0.7956046533264503,0.17467831144658114,1.5391685915342885,-0.3001771716415561
0.7250000000000001,-2.476253923742487,6.581218521724567,10.34994657569916,1.078475877555835,-6.230320098574849,-10.264003452060905,-1.0930093632676805,0.8021143241242195,1.3442224626373969,-0.15446012923500846
0.75,-2.476253923747616,6.581218521715213,10.349946575685214,1.0784758775486438,-6.2303200985713065,-10.264003452054085,-1.0930093632581928,0.8021143241346707,1.3442224626478247,-0.15446012925241234
0.775,-2.4762539237528074,6.581218521720147,10.349946575694911,1.0784758775466303,-6.230320098574048,-10.264003452057054,-1.0930093632524875,0.8021143241349905,1.3442224626464125,-0.15446012925973815
0.8,-2.4762539237567838,6.581218521712835,10.349946575681315,1.0784758775393204,-6.2303200985711475,-10.264003452050808,-1.0930093632487257,0.8021143241426901,1.3442224626543373,-0.15446012927967895
0.8250000000000001,-2.476253923762384,6.581218521716261,10.349946575691089,1.078475877537971,-6.2303200985735545,-10.264003452053657,-1.093009363241793,0.8021143241438806,1.3442224626534962,-0.1544601292857961
0.8500000000000001,-2.4762539237657184,6.581218521709932,10.349946575677016,1.0784758775303882,-6.230320098570962,-10.264003452047634,-1.0930093632355256,0.8021143241520677,1.3442224626623802,-0.15446012930346262
0.875,-2.4762539237716767,6.581218521712212,10.349946575687083,1.078475877529609,-6.230320098573144,-10.264003452050435,-1.093009363229551,0.8021143241532824,1.3442224626611996,-0.15446012931002467
0.9,-2.47625392377451,6.581218521707153,10.349946575672956,1.0784758775216314,-6.230320098570974,-10.264003452044705,-1.0930093632242124,0.8021143241607515,1.3442224626696269,-0.15446012932836906
0.925,-0.26536451214135165,9.06770717866841,8.656380286234748,-1.2807530343889673,-8.995171851477574,-8.328527044181474,-1.28562453622446,1.34880877444573,1.0159509210924402,0.011425829949967879
0.9500000000000001,-0.2653645121500579,9.067707178675688,8.65638028625378,-1.2807530343903162,-8.995171851484864,-8.328527044190073,-1.285624536227629,1.3488087744407287,1.015950921083677,0.011425829933510405
0.9750000000000001,-0.2653645121499868,9.067707178670792,8.656380286241893,-1.280753034394697,-8.995171851486761,-8.328527044189945,-1.2856245362359446,1.3488087744404276,1.0159509210846434,0.011425829919868789
1.0,-0.26536451215642337,9.067707178670789,8.656380286248693,-1.2807530343965974,-8.995171851491804,-8.328527044195337,-1.2856245362302965,1.3488087744415687,1.0159509210838835,0.011425829911653248
1.0250000000000001,-0.2653645121565111,9.067707178665612,8.656380286236175,-1.2807530344011733,-8.995171851493785,-8.328527044195313,-1.2856245362294103,1.3488087744443946,1.0159509210884363,0.01142582990420986
1.05,-0.26536451216313484,9.067707178664886,8.656380286243,-1.2807530344027536,-8.995171851498622,-8.328527044200602,-1.285624536223151,1.348808774445964,1.015950921087966,0.011425829896617643
1.075,-0.26536451216303386,9.06770717866033,8.656380286230409,-1.28075303440759,-8.995171851500716,-8.328527044200612,-1.2856245362219256,1.348808774448719,1.0159509210926125,0.011425829889292903
1.1,1.972631374425177,10.667491265002708,6.116518372595635,-3.51365981119829,-10.878592977163658,-5.577174239865699,-1.3545956526980665,1.7612474086639134,0.5864874748011788,0.1812426211788121
1.125,1.9726313744245771,10.667491264996599,6.116518372585395,-3.5136598112009505,-10.878592977163056,-5.577174239863654,-1.3545956526982912,1.761247408669457,0.5864874748063081,0.1812426211680849
1.1500000000000001,1.9726313744200588,10.66749126499971,6.116518372592393,-3.5136598112026394,-10.878592977166242,-5.577174239867096,-1.3545956526920864,1.761247408671698,0.5864874748065577,0.18124262116061005
1.175,1.972631374419758,10.66749126499412,6.116518372581736,-3.5136598112055846,-10.878592977165724,-5.577174239865034,-1.354595652690776,1.7612474086775973,0.5864874748123358,0.18124262115102002
1.2000000000000002,1.97263137441498,10.667491264996562,6.116518372589009,-3.513659811206921,-10.878592977168777,-5.577174239868464,-1.3545956526848113,1.7612474086799408,0.5864874748124668,0.18124262114350725
1.225,1.9726313744149582,10.667491264991671,6.116518372578137,-3.5136598112101884,-10.878592977168413,-5.577174239866443,-1.3545956526834395,1.7612474086856496,0.5864874748182699,0.1812426211338822
1.25,1.9726313744099417,10.667491264993425,6.116518372585614,-3.5136598112111797,-10.878592977171321,-5.57717423986984,-1.3545956526776135,1.7612474086881418,0.5864874748183458,0.18124262112642275
